,SYS,SID,RAW.SCR,Z.SCR,N,Unnamed: 5,DOC
6759,Online-B.1595,9,95.0,0.434415768000573,1,,euronews-en.185713
6761,Online-B.1595,24,99.0,0.73761527080635,1,,egyptindependent.com.1660
6762,Online-B.1595,18,99.0,0.920655148384333,1,,allafrica.15264
6764,Online-B.1595,3,97.0,0.776208496528962,1,,cnbc.com.33996
6769,Online-B.1595,8,95.0,1.48417661995674,1,,independent.281701
6773,Online-B.1595,12,98.0,0.68402898160865,1,,egyptindependent.com.1660
6777,Online-B.1595,5,95.0,0.901750241877412,1,,en.ndtv.com.13028
6778,Online-B.1595,15,99.0,0.73761527080635,1,,egyptindependent.com.1660
6780,Online-B.1595,19,99.0,0.73761527080635,1,,egyptindependent.com.1660
6781,Online-B.1595,20,99.0,0.73761527080635,1,,egyptindependent.com.1660
6782,Online-B.1595,9,98.0,1.44727847235937,1,,en.ndtv.com.13007
6814,Online-B.1595,11,96.0,0.747931211621946,1,,express.co.uk.11069
6823,Online-B.1595,12,97.0,0.801164749815679,1,,express.co.uk.11069
6831,Online-B.1595,13,98.0,1.28153881560619,1,,voa-zimbabwe.640
6832,Online-B.1595,13,99.0,0.907631826203144,1,,express.co.uk.11069
6846,Online-B.1595,15,98.0,0.982639195749841,1,,reuters.276672
6847,Online-B.1595,15,99.0,0.907631826203144,1,,express.co.uk.11069
6853,Online-B.1595,16,97.0,0.946419542386411,1,,reuters.276672
6854,Online-B.1595,16,99.0,0.907631826203144,1,,express.co.uk.11069
6862,Online-B.1595,17,96.0,0.910199889022982,1,,reuters.276672
6863,Online-B.1595,17,99.0,0.907631826203144,1,,express.co.uk.11069
6867,Online-B.1595,18,95.0,1.89660955820599,1,,rte.en.ie.5332
6868,Online-B.1595,18,97.0,0.946419542386411,1,,reuters.276672
6869,Online-B.1595,18,99.0,0.907631826203144,1,,express.co.uk.11069
6902,Online-B.1595,3,98.0,0.854398288009411,1,,express.co.uk.11069
6911,Online-B.1595,4,97.0,0.801164749815679,1,,express.co.uk.11069
6921,Online-B.1595,5,99.0,0.907631826203144,2,,express.co.uk.11069
6931,Online-B.1595,6,97.0,0.946419542386411,1,,reuters.276672
6941,Online-B.1595,7,95.0,0.873980235659553,1,,reuters.276672
6951,Online-B.1595,8,99.0,0.907631826203144,1,,express.co.uk.11069
6963,Online-B.1595,9,95.0,0.901750241877412,1,,en.ndtv.com.13028
6964,Online-A.1577,3,96.5,0.614516123624874,2,,rte.en.ie.5293
6967,Online-A.1577,4,95.3333333333333,0.563044430833349,3,,huffingtonpost.com.19311
6968,Online-A.1577,11,96.75,0.561085307269562,4,,huffingtonpost.com.19311
6970,Online-A.1577,4,97.6666666666667,0.760622195291697,3,,express.co.uk.11069
6973,Online-A.1577,0,99.0,0.822182583436826,3,,reuters.276576
6976,Online-A.1577,13,95.0,0.735957944396829,4,,guardian.260742
6977,Online-A.1577,17,96.0,0.785394866360378,4,,guardian.260742
6999,Online-A.1577,2,98.5,0.801221265158664,2,,rte.en.ie.5293
7001,Online-A.1577,12,95.0,0.40139241676448,2,,en.ndtv.com.13139
7005,Online-A.1577,16,95.5,0.759880622473657,2,,euronews-en.185713
7035,Online-A.1577,6,96.5,0.63123514616337,2,,rte.en.ie.5293
7039,Online-A.1577,7,99.0,0.831345149998187,3,,reuters.276576
7044,Online-A.1577,11,95.0,0.744351632270652,2,,kcal.279
7052,Online-A.1577,15,95.5,0.759880622473657,2,,euronews-en.185713
7062,Online-A.1577,5,97.0,0.650679647610933,3,,huffingtonpost.com.19311
7063,Online-A.1577,19,97.6666666666667,0.657763800691432,3,,huffingtonpost.com.19311
7064,Online-A.1577,7,99.0,0.784727870393331,2,,en.ndtv.com.13139
7066,Online-A.1577,6,98.0,0.778366708022942,3,,express.co.uk.11069
7067,Online-A.1577,1,99.5,0.817837536892904,2,,en.ndtv.com.13139
7072,Online-A.1577,23,98.5,0.957116813674249,2,,kcal.279
7091,Online-A.1577,5,98.0,0.814513375761197,2,,en.ndtv.com.13124
7103,Online-A.1577,3,97.0,0.600097533591126,4,,huffingtonpost.com.19311
7107,Online-A.1577,15,99.5,1.01790686550384,2,,kcal.279
7141,Online-A.1577,18,99.0,0.863839204255742,3,,express.co.uk.11069
7143,Online-A.1577,13,98.0,0.679022496850096,2,,en.ndtv.com.13139
7150,Online-A.1577,6,95.0,0.735957944396829,2,,guardian.260742
7175,Online-A.1577,5,98.75,0.833382634084929,4,,seattletimes.7019
7180,Online-A.1577,6,99.0,0.784727870393331,4,,en.ndtv.com.13139
7183,Online-A.1577,9,95.3333333333333,0.718000287943924,3,,reuters.276539
7225,Online-A.1577,18,99.0,0.822182583436826,3,,reuters.276576
7255,Online-A.1577,6,98.0,0.828257225603238,2,,en.ndtv.com.13124
7260,Online-A.1577,4,95.0,0.737549510206724,4,,guardian.260742
7264,Online-A.1577,8,95.0,1.12214736120503,3,,oneindiaenglish.1488
7280,Online-A.1577,12,95.0,0.506764802414497,4,,huffingtonpost.com.19311
7282,Online-A.1577,3,98.0,0.679022496850096,2,,en.ndtv.com.13139
7288,Online-A.1577,9,95.0,0.744351632270652,2,,kcal.279
7291,Online-A.1577,18,96.5,0.843693106686295,2,,kcal.279
7317,Online-A.1577,11,96.0,0.783803300550484,2,,euronews-en.185713
7328,Online-A.1577,3,95.5,1.12754456354531,2,,news.com.au.759110
7335,Online-A.1577,0,99.0,0.83744816145555,2,,rte.en.ie.5293
7337,Online-A.1577,8,95.0,0.419969627005378,3,,huffingtonpost.com.19311
7338,Online-A.1577,15,98.25,0.687116084596339,4,,huffingtonpost.com.19311
7339,Online-A.1577,16,96.3333333333333,0.596804111702252,3,,huffingtonpost.com.19311
7342,Online-A.1577,17,95.6666666666667,0.578930883479742,3,,express.co.uk.11069
7345,Online-A.1577,11,97.0,0.736760308591859,2,,en.ndtv.com.13124
7347,Online-A.1577,17,95.0,0.732774812777041,2,,euronews-en.185713
7377,Online-A.1577,2,98.5,0.846517984424844,2,,en.ndtv.com.13124
7378,Online-A.1577,7,96.0,0.645263391580478,2,,en.ndtv.com.13124
7379,Online-A.1577,14,96.6666666666667,0.617852343638298,3,,reuters.276576
7394,Online-A.1577,9,97.0,1.19639729821847,3,,cnbc.com.33915
7429,Online-A.1577,17,98.0,0.739848232986807,3,,reuters.276576
7432,Online-A.1577,5,95.3333333333333,0.808678963233088,3,,en.ndtv.com.13009
7435,Online-A.1577,9,96.0,0.837630546776138,3,,en.ndtv.com.13009
7438,Online-A.1577,2,99.5,0.837580557164949,2,,en.ndtv.com.13139
7441,Online-A.1577,15,98.6666666666667,0.800846177661061,3,,reuters.276576
7481,Online-A.1577,10,99.0,1.03975319721606,1,,sky.com.20669
7488,Online-A.1577,0,98.0,0.770022668269911,1,,cnbc.com.33934
7491,Online-A.1577,5,98.0,0.770022668269911,1,,cnbc.com.33934
7493,Online-A.1577,10,95.0,0.52055528114143,1,,cnbc.com.33934
7494,Online-A.1577,11,99.0,0.853178463979404,1,,cnbc.com.33934
7495,Online-A.1577,12,98.0,0.770022668269911,1,,cnbc.com.33934
7500,Online-A.1577,6,98.0,0.626170996516144,1,,reuters.276654
7501,Online-A.1577,7,96.0,0.474830574397439,1,,reuters.276654
7502,Online-A.1577,8,96.0,0.474830574397439,1,,reuters.276654
7504,Online-A.1577,12,96.0,0.474830574397439,1,,reuters.276654
7507,Online-A.1577,16,97.0,0.550500785456791,1,,reuters.276654
7509,Online-A.1577,20,98.0,0.626170996516144,1,,reuters.276654
7510,Online-A.1577,21,98.0,0.626170996516144,1,,reuters.276654
7511,Online-A.1577,22,97.0,0.550500785456791,1,,reuters.276654
7513,Online-A.1577,7,96.0,0.474830574397439,1,,brisbanetimes.com.au.225973
7514,Online-A.1577,8,96.0,0.474830574397439,1,,brisbanetimes.com.au.225973
7515,Online-A.1577,17,95.0,0.399160363338086,1,,brisbanetimes.com.au.225973
7516,Online-A.1577,18,97.0,0.550500785456791,1,,brisbanetimes.com.au.225973
7524,Online-A.1577,16,99.0,1.25778840317606,1,,en.ndtv.com.12997
7530,Online-A.1577,3,100.0,1.21572425340935,1,,news.com.au.759144
7572,Online-A.1577,7,97.5,1.00217605043232,2,,express.co.uk.11016
7583,Online-A.1577,14,98.0,0.909081251414575,4,,thesun.co.uk.27296
7584,Online-A.1577,15,96.0,0.787228366939173,2,,thesun.co.uk.27296
7586,Online-A.1577,1,98.0,1.31739989257695,1,,allafrica.15274
7590,Online-A.1577,8,98.0,1.31739989257695,1,,allafrica.15274
7591,Online-A.1577,10,99.0,1.34675045273239,1,,allafrica.15274
7592,Online-A.1577,11,98.0,1.31739989257695,1,,allafrica.15274
7625,Online-A.1577,12,97.5,0.950456426498933,2,,rte.en.ie.5312
7632,Online-A.1577,2,99.0,1.03975319721606,1,,sky.com.20669
7633,Online-A.1577,6,97.0,0.959695203205202,1,,sky.com.20669
7634,Online-A.1577,7,98.0,0.999724200210632,1,,sky.com.20669
7640,Online-A.1577,5,96.5,0.85337364944288,2,,allafrica.15218
7649,Online-A.1577,3,97.0,0.686866872560417,1,,cnbc.com.33934
7650,Online-A.1577,4,97.0,0.686866872560417,1,,cnbc.com.33934
7651,Online-A.1577,6,95.0,0.52055528114143,1,,cnbc.com.33934
7652,Online-A.1577,7,95.0,0.52055528114143,1,,cnbc.com.33934
7654,Online-A.1577,15,97.0,0.686866872560417,1,,cnbc.com.33934
7661,Online-A.1577,18,99.0,0.701841207575497,1,,reuters.276654
7662,Online-A.1577,19,99.0,0.701841207575497,1,,reuters.276654
7663,Online-A.1577,0,97.0,0.550500785456791,1,,brisbanetimes.com.au.225973
7664,Online-A.1577,1,96.0,0.474830574397439,1,,brisbanetimes.com.au.225973
7666,Online-A.1577,4,96.0,0.474830574397439,1,,brisbanetimes.com.au.225973
7672,Online-A.1577,12,95.0,0.399160363338086,1,,brisbanetimes.com.au.225973
7674,Online-A.1577,15,99.0,0.701841207575497,1,,brisbanetimes.com.au.225973
7675,Online-A.1577,16,98.0,0.626170996516144,1,,brisbanetimes.com.au.225973
7677,Online-A.1577,1,97.0,1.08705349100934,1,,news.com.au.759144
7685,Online-A.1577,5,99.0,1.25778840317606,1,,en.ndtv.com.12997
7698,Online-A.1577,12,95.0,1.66066719074729,2,,rte.en.ie.5281
7707,Online-A.1577,0,98.0,1.28524801300197,1,,allafrica.15344
7721,Online-A.1577,4,97.0,2.09477847178727,2,,allafrica.15310
7731,Online-A.1577,6,100.0,1.09254359330268,1,,upi.205690
7735,Online-A.1577,2,98.0,1.02024955900639,1,,express.co.uk.11016
7739,Online-A.1577,2,97.75,0.901469965277712,4,,thesun.co.uk.27296
7740,Online-A.1577,9,97.5,0.893858679140847,2,,thesun.co.uk.27296
7743,Online-A.1577,16,96.6666666666667,0.743043038437396,3,,thesun.co.uk.27296
7747,Online-A.1577,2,97.0,1.28804933242151,1,,allafrica.15274
7748,Online-A.1577,3,98.0,1.31739989257695,1,,allafrica.15274
7776,Online-A.1577,8,97.5,0.950456426498931,2,,rte.en.ie.5312
7777,Online-A.1577,9,95.5,0.873636347573984,2,,rte.en.ie.5312
7778,Online-A.1577,9,96.0,0.603711076850924,1,,cnbc.com.33934
7779,Online-A.1577,14,99.0,0.701841207575497,1,,brisbanetimes.com.au.225973
7780,Online-A.1577,8,98.0,1.02024955900639,1,,upi.205690
7781,Online-A.1577,9,98.0,1.02024955900639,1,,upi.205690
7791,Online-A.1577,6,95.0,0.854431327842746,1,,rte.en.ie.5312
7797,Online-A.1577,10,95.0,0.901750241877412,1,,rt.com.113905
7804,Online-A.1577,9,99.0,0.733551936342277,1,,allafrica.15229
7805,Online-A.1577,4,95.0,0.486356675569816,1,,en.ndtv.com.13121
7806,Online-A.1577,3,99.0,0.733551936342277,1,,en.ndtv.com.13121
7808,Online-A.1577,2,95.5,1.04588068373152,2,,abcnews.363906
7809,Online-A.1577,7,96.0,0.713846816575337,1,,abcnews.364009
7810,Online-A.1577,13,95.0,0.663522754779402,1,,express.co.uk.11013
7818,Online-A.1577,12,99.0,1.02726848339667,1,,thesun.co.uk.27210
7821,Online-A.1577,16,96.0,1.3974641800713,1,,oneindiaenglish.1537
7831,Online-A.1577,22,95.0,0.486356675569816,1,,allafrica.15229
7832,Online-A.1577,20,95.0,0.486356675569816,1,,allafrica.15229
7835,Online-A.1577,27,99.0,0.654865958242455,1,,en.ndtv.com.12992
7846,Online-A.1577,4,97.0,0.637268771135632,2,,scotsman.155307
7853,Online-A.1577,9,98.0,0.595224249841502,1,,latimes.431897
7855,Online-A.1577,28,99.0,0.654865958242455,1,,en.ndtv.com.12992
7856,Online-A.1577,4,99.0,0.572018161278072,1,,allafrica.15186
7857,Online-A.1577,19,95.0,0.486356675569816,1,,allafrica.15229
7868,Online-A.1577,12,99.0,0.864819001963142,1,,express.co.uk.11013
7870,Online-A.1577,10,97.0,1.13006748413921,2,,abcnews.363906
7876,Online-A.1577,9,98.0,1.09811383613066,1,,standard.co.uk.14548
7883,Online-A.1577,4,95.0,0.416299124638646,1,,en.ndtv.com.12992
7884,Online-A.1577,9,98.0,0.595224249841502,1,,en.ndtv.com.12992
7885,Online-A.1577,25,96.0,0.475940833039598,1,,en.ndtv.com.12992
7886,Online-A.1577,20,97.0,0.53558254144055,1,,en.ndtv.com.12992
7888,Online-A.1577,5,100.0,0.798943723643615,1,,dailymail.co.uk.365293
7889,Online-A.1577,8,99.0,0.654865958242455,1,,latimes.431897
7891,Online-A.1577,1,99.0,0.654865958242455,1,,en.ndtv.com.12992
7893,Online-A.1577,15,99.0,0.654865958242455,1,,en.ndtv.com.12992
7894,Online-A.1577,1,99.0,0.864819001963142,1,,express.co.uk.11013
7895,Online-A.1577,14,97.0,1.13006748413921,1,,abcnews.363906
7900,Online-A.1577,13,95.0,0.901750241877412,1,,rt.com.113905
7902,Online-A.1577,5,96.0,0.548155490762931,1,,abcnews.363893
7909,Online-A.1577,1,99.0,0.572018161278072,1,,allafrica.15186
7911,Online-A.1577,4,95.0,0.663522754779402,1,,express.co.uk.11013
7926,Online-A.1577,3,99.0,0.733551936342277,1,,abcnews.363893
7927,Online-A.1577,5,97.0,0.637268771135632,1,,scotsman.155307
7933,Online-A.1577,6,98.5,0.839656971065174,2,,abcnews.364009
7935,Online-A.1577,3,96.0,1.07394295053408,1,,abcnews.363906
7936,Online-A.1577,19,96.0,1.07394295053408,1,,abcnews.363906
7942,Online-A.1577,6,95.0,0.994436684017614,1,,standard.co.uk.14548
7943,Online-A.1577,7,96.0,1.02899573472196,1,,standard.co.uk.14548
7944,Online-A.1577,12,95.0,0.994436684017614,1,,standard.co.uk.14548
7950,Online-A.1577,7,99.0,0.572018161278072,1,,allafrica.15186
7951,Online-A.1577,0,95.0,0.486356675569816,1,,en.ndtv.com.13121
7952,Online-A.1577,13,99.0,0.733551936342277,1,,allafrica.15229
7954,Online-A.1577,11,99.0,0.74505207280762,1,,dailymail.co.uk.365293
7956,Online-A.1577,0,99.0,0.74505207280762,1,,metro.co.uk.12127
7961,Online-A.1577,1,95.0,1.36510798233869,1,,stv.tv.21635
7968,Online-A.1577,0,99.0,0.733551936342277,1,,allafrica.15229
7979,Online-A.1577,7,96.0,0.475940833039598,1,,en.ndtv.com.12992
7980,Online-A.1577,2,99.0,0.572018161278072,1,,allafrica.15186
7981,Online-A.1577,8,95.0,0.333179680577416,1,,allafrica.15186
7982,Online-A.1577,5,95.0,0.486356675569816,1,,en.ndtv.com.13121
7983,Online-A.1577,1,97.0,0.609954305956047,1,,allafrica.15229
7984,Online-A.1577,3,99.0,0.74505207280762,1,,scotsman.155307
7988,Online-A.1577,4,99.0,0.74505207280762,1,,metro.co.uk.12127
7993,Online-A.1577,1,99.0,0.864819001963142,1,,abcnews.364009
8008,Online-A.1577,11,99.0,0.654865958242455,1,,en.ndtv.com.12992
8009,Online-A.1577,4,98.0,0.671753121149162,1,,abcnews.363893
8010,Online-A.1577,4,99.0,0.733551936342277,1,,allafrica.15229
8012,Online-A.1577,16,96.0,0.548155490762931,1,,allafrica.15229
8015,Online-A.1577,2,99.0,0.864819001963142,1,,abcnews.364009
8020,Online-A.1577,3,99.0,0.733551936342277,1,,allafrica.15229
8025,Online-A.1577,13,97.0,0.53558254144055,1,,en.ndtv.com.12992
8026,Online-A.1577,24,100.0,0.714507666643407,1,,en.ndtv.com.12992
8027,Online-A.1577,8,98.0,0.595224249841502,1,,en.ndtv.com.12992
8028,Online-A.1577,0,99.0,0.733551936342277,1,,abcnews.363893
8029,Online-A.1577,12,95.0,0.486356675569816,1,,allafrica.15229
8030,Online-A.1577,15,99.0,0.733551936342277,1,,allafrica.15229
8031,Online-A.1577,11,99.0,0.733551936342277,1,,allafrica.15229
8034,Online-A.1577,19,96.0,0.583377120299638,1,,dailymail.co.uk.365293
8043,Online-A.1577,10,95.0,0.994436684017614,1,,standard.co.uk.14548
8047,Online-A.1577,18,96.0,0.548155490762931,1,,allafrica.15229
8048,Online-A.1577,8,99.0,0.733551936342277,1,,allafrica.15229
8049,Online-A.1577,7,96.0,0.548155490762931,1,,allafrica.15229
8050,Online-A.1577,5,99.0,0.733551936342277,1,,allafrica.15229
8052,Online-A.1577,1,96.0,0.548155490762931,1,,abcnews.363893
8054,Online-A.1577,6,99.0,0.572018161278072,1,,allafrica.15186
8056,Online-A.1577,11,95.0,0.994436684017614,1,,standard.co.uk.14548
8066,Online-A.1577,16,98.0,0.595224249841502,1,,en.ndtv.com.12992
8067,Online-A.1577,2,97.0,0.609954305956047,1,,abcnews.363893
8068,Online-A.1577,14,99.0,0.733551936342277,1,,allafrica.15229
8069,Online-A.1577,23,99.0,0.654865958242455,1,,en.ndtv.com.12992
8070,Online-A.1577,18,99.0,0.654865958242455,1,,en.ndtv.com.12992
8071,Online-A.1577,10,97.0,0.53558254144055,1,,en.ndtv.com.12992
8076,Online-A.1577,3,99.0,0.864819001963142,1,,abcnews.364009
8080,Online-A.1577,7,99.0,1.02726848339667,1,,thesun.co.uk.27210
8084,Online-A.1577,9,96.0,1.07394295053408,2,,abcnews.363906
8104,Online-A.1577,11,98.0,0.854398288009411,1,,dailymail.co.uk.365301
8109,Online-A.1577,12,95.0,0.694697673428213,1,,dailymail.co.uk.365301
8118,Online-A.1577,17,96.0,1.77693249180934,1,,allafrica.15239
8120,Online-A.1577,18,95.0,1.73681662112847,1,,allafrica.15239
8121,Online-A.1577,1,96.0,1.61652954011339,1,,seattletimes.7452
8122,Online-A.1577,1,98.0,1.33452499441409,1,,en.ndtv.com.13028
8123,Online-A.1577,1,99.0,0.907631826203144,1,,dailymail.co.uk.365301
8124,Online-A.1577,19,98.0,1.85716423317109,1,,allafrica.15239
8126,Online-A.1577,21,96.0,1.77693249180934,1,,allafrica.15239
8137,Online-A.1577,2,98.0,1.67975549259656,1,,seattletimes.7452
8142,Online-A.1577,3,99.0,1.71136846883814,1,,seattletimes.7452
8145,Online-A.1577,4,95.0,1.73681662112847,1,,allafrica.15239
8146,Online-A.1577,4,98.0,1.67975549259656,1,,seattletimes.7452
8147,Online-A.1577,4,99.0,1.3853060063781,1,,en.ndtv.com.13028
8152,Online-A.1577,5,98.0,1.85716423317109,1,,allafrica.15239
8162,Online-A.1577,7,96.0,0.747931211621946,1,,dailymail.co.uk.365301
8172,ariel197197.1373,7,99.0,0.786965481363297,3,,en.ndtv.com.13028
8174,ariel197197.1373,4,98.6666666666667,0.802005938459633,3,,euronews-en.185713
8175,ariel197197.1373,10,98.0,0.767392256768496,4,,reuters.276702
8177,ariel197197.1373,5,96.5,0.650105372138551,2,,allafrica.15344
8185,ariel197197.1373,1,97.6666666666667,0.99866057166514,3,,en.ndtv.com.12992
8204,ariel197197.1373,14,99.5,0.790237984407958,2,,cnbc.com.33915
8209,ariel197197.1373,7,96.8,1.07003174825657,5,,standard.co.uk.14548
8211,ariel197197.1373,11,95.0,0.744351632270652,4,,rt.com.113905
8212,ariel197197.1373,0,97.5,0.545959609624821,2,,huffingtonpost.com.19327
8227,ariel197197.1373,2,98.5,0.750208987402529,2,,cnbc.com.33915
8228,ariel197197.1373,9,99.0,0.770223485905243,2,,cnbc.com.33915
8230,ariel197197.1373,5,99.0,0.831730210170391,3,,euronews-en.185713
8232,ariel197197.1373,15,98.3333333333333,0.772281666748877,3,,euronews-en.185713
8236,ariel197197.1373,6,95.6666666666667,1.26240984253598,3,,standard.co.uk.14548
8255,ariel197197.1373,19,99.5,0.790237984407958,2,,cnbc.com.33915
8256,ariel197197.1373,9,96.0,0.642358723342201,3,,euronews-en.185713
8257,ariel197197.1373,7,98.5,0.79920664516564,2,,reuters.276702
8258,ariel197197.1373,5,98.0,0.697792666231026,3,,en.ndtv.com.13028
8260,ariel197197.1373,7,98.6666666666667,0.802005938459633,3,,euronews-en.185713
8267,ariel197197.1373,4,95.5,0.451106032720149,2,,huffingtonpost.com.19327
8269,ariel197197.1373,17,97.5,0.545959609624821,2,,huffingtonpost.com.19327
8276,ariel197197.1373,15,96.3333333333333,1.15852853265373,3,,kcal.279
8280,ariel197197.1373,7,99.5,0.790237984407958,2,,cnbc.com.33915
8281,ariel197197.1373,18,97.5,0.710179990397098,2,,cnbc.com.33915
8286,ariel197197.1373,8,95.5,0.774746658185452,2,,rt.com.113905
8288,ariel197197.1373,10,97.0,0.522246215398654,2,,huffingtonpost.com.19327
8292,ariel197197.1373,8,98.6666666666667,0.757241209652539,3,,en.ndtv.com.13028
8294,ariel197197.1373,5,96.5,0.650105372138551,2,,reuters.276702
8295,ariel197197.1373,15,98.0,0.75647039704924,2,,reuters.276702
8300,ariel197197.1373,18,98.3333333333333,1.13098009914604,3,,aj-english.8627
8304,ariel197197.1373,24,96.0,0.82243341070077,3,,egyptindependent.com.1660
8306,ariel197197.1373,6,96.0,0.805141684100251,2,,rt.com.113905
8307,ariel197197.1373,8,98.0,0.569673003850989,2,,huffingtonpost.com.19327
8324,ariel197197.1373,8,96.75,0.803004141915342,4,,oneindiaenglish.1488
8325,ariel197197.1373,16,98.6666666666667,0.802005938459633,3,,euronews-en.185713
8326,ariel197197.1373,3,97.75,0.73510227299104,4,,reuters.276702
8327,ariel197197.1373,11,95.0,0.500052908350841,4,,reuters.276702
8332,ariel197197.1373,11,98.5,0.604556465183369,2,,huffingtonpost.com.19327
8342,ariel197197.1373,5,99.5,0.790237984407958,2,,cnbc.com.33915
8345,ariel197197.1373,4,99.5,0.790237984407958,2,,cnbc.com.33915
8346,ariel197197.1373,20,99.5,0.790237984407958,2,,cnbc.com.33915
8348,ariel197197.1373,0,97.5,0.713734148932841,2,,allafrica.15344
8352,ariel197197.1373,12,96.5,0.83553671001505,2,,rt.com.113905
8364,ariel197197.1373,2,98.0,0.74255739503812,3,,euronews-en.185713
8365,ariel197197.1373,6,98.3333333333333,0.772281666748877,3,,euronews-en.185713
8366,ariel197197.1373,3,95.0,0.551021587040699,2,,allafrica.15344
8367,ariel197197.1373,12,97.3333333333333,1.08241403715185,3,,aj-english.8627
8379,ariel197197.1373,4,96.3333333333333,1.17649771120934,3,,kcal.279
8400,ariel197197.1373,18,98.3333333333333,0.772281666748877,3,,euronews-en.185713
8405,ariel197197.1373,20,98.3333333333333,0.934591923542368,3,,egyptindependent.com.1660
8436,ariel197197.1373,1,97.0,0.68957317745503,2,,cnbc.com.33915
8437,ariel197197.1373,13,98.6666666666667,0.802005938459633,3,,euronews-en.185713
8438,ariel197197.1373,4,98.0,0.767392256768496,4,,reuters.276702
8441,ariel197197.1373,4,95.6666666666667,1.2686707888532,3,,standard.co.uk.14548
8443,ariel197197.1373,19,95.6666666666667,0.903583414068877,3,,en.ndtv.com.12992
8453,ariel197197.1373,6,97.3333333333333,0.658953310467188,3,,en.ndtv.com.13028
8472,ariel197197.1373,0,96.5,0.670150993391667,2,,cnbc.com.33915
8474,ariel197197.1373,13,99.5,0.790237984407958,2,,cnbc.com.33915
8479,ariel197197.1373,13,96.0,0.430139158521466,2,,huffingtonpost.com.19327
8488,ariel197197.1373,9,96.5,0.628261652700041,2,,reuters.276702
8489,ariel197197.1373,17,98.0,0.753703410063784,3,,euronews-en.185713
8490,ariel197197.1373,11,97.6666666666667,0.712833123327363,3,,euronews-en.185713
8491,ariel197197.1373,1,97.3333333333333,0.638344122809512,3,,en.ndtv.com.13028
8492,ariel197197.1373,12,96.6666666666667,0.66694475646127,3,,euronews-en.185713
8493,ariel197197.1373,14,97.0,0.702242035684859,3,,euronews-en.185713
8495,ariel197197.1373,12,95.0,0.405052504281555,2,,huffingtonpost.com.19327
8514,ariel197197.1373,3,98.5,0.928903826565467,2,,sky.com.20669
8515,ariel197197.1373,4,97.5,0.888874829560036,2,,sky.com.20669
8516,ariel197197.1373,7,97.0,0.86886033105732,2,,sky.com.20669
8517,ariel197197.1373,10,97.0,0.86886033105732,2,,sky.com.20669
8521,ariel197197.1373,6,96.0,0.888267748695704,1,,rte.en.ie.5371
8523,ariel197197.1373,11,97.5,0.956264769519567,2,,rte.en.ie.5371
8524,ariel197197.1373,1,96.0,0.779259133870356,2,,rte.en.ie.5307
8525,ariel197197.1373,5,98.5,0.918506948023909,2,,rte.en.ie.5307
8527,ariel197197.1373,10,98.5,0.918506948023909,2,,rte.en.ie.5307
8530,ariel197197.1373,18,99.5,0.963838295239815,2,,rte.en.ie.5307
8531,ariel197197.1373,19,99.0,0.941172621631865,2,,rte.en.ie.5307
8534,ariel197197.1373,2,96.0,0.560633856275304,1,,allafrica.15224
8535,ariel197197.1373,3,97.0,0.63970774291498,2,,allafrica.15224
8536,ariel197197.1373,5,97.0,0.63970774291498,1,,allafrica.15224
8537,ariel197197.1373,6,97.5,0.679244686234818,2,,allafrica.15224
8538,ariel197197.1373,8,97.0,0.63970774291498,1,,allafrica.15224
8540,ariel197197.1373,13,97.0,0.63970774291498,1,,allafrica.15224
8541,ariel197197.1373,1,97.0,0.63970774291498,2,,allafrica.15224
8542,ariel197197.1373,0,97.0,0.550500785456791,1,,rte.en.ie.5293
8543,ariel197197.1373,4,97.0,0.550500785456791,1,,rte.en.ie.5293
8544,ariel197197.1373,6,97.0,0.550500785456791,1,,rte.en.ie.5293
8545,ariel197197.1373,3,98.0,0.626170996516144,1,,rte.en.ie.5293
8546,ariel197197.1373,0,98.0,1.20823991378563,1,,news.com.au.759149
8553,ariel197197.1373,10,99.0,1.25778840317606,1,,news.com.au.759149
8557,ariel197197.1373,21,97.0,1.1586914243952,1,,news.com.au.759149
8559,ariel197197.1373,24,96.0,1.10914293500477,1,,news.com.au.759149
8572,ariel197197.1373,14,98.0,1.28524801300197,1,,rte.en.ie.5281
8576,ariel197197.1373,23,96.0,1.20858544139434,1,,rte.en.ie.5281
8603,ariel197197.1373,3,96.0,1.0782147941482,1,,brisbanetimes.com.au.225974
8606,ariel197197.1373,8,98.0,1.13910508324311,1,,brisbanetimes.com.au.225974
8609,ariel197197.1373,11,97.0,1.10865993869566,1,,brisbanetimes.com.au.225974
8610,ariel197197.1373,12,100.0,1.19999537233803,1,,brisbanetimes.com.au.225974
8620,ariel197197.1373,12,96.5,0.860280627031838,2,,news.com.au.759058
8683,ariel197197.1373,5,96.0,1.00593909872244,2,,thesun.co.uk.27296
8687,ariel197197.1373,15,95.0,0.957824128417079,2,,thesun.co.uk.27296
8689,ariel197197.1373,2,97.0,1.03065944545345,2,,stv.tv.21635
8694,ariel197197.1373,6,99.0,1.34675045273239,1,,huffingtonpost.com.19397
8695,ariel197197.1373,7,99.0,1.34675045273239,1,,huffingtonpost.com.19397
8698,ariel197197.1373,1,95.0,0.777511346569959,2,,sky.com.20669
8701,ariel197197.1373,6,98.0,0.908889328062751,2,,sky.com.20669
8702,ariel197197.1373,8,96.0,0.82883133405189,2,,sky.com.20669
8705,ariel197197.1373,2,97.0,0.933599095911611,2,,rte.en.ie.5371
