,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
1272,6183,engces0107,Facebook-AI,6,TGT,eng,ces,100,en.ndtv.com.75164,False,1629872138.201,1629872172.201
1275,6206,engces0107,Facebook-AI,4,TGT,eng,ces,100,en.ndtv.com.75164,False,1629872333.452,1629872348.94
1276,6208,engces0107,Facebook-AI,5,TGT,eng,ces,100,en.ndtv.com.75164,False,1629872348.947,1629872355.283
1281,6226,engces0107,CUNI-Marian-Baselines,2,TGT,eng,ces,100,en.ndtv.com.75227,False,1629872505.6,1629872564.337
1285,6241,engces0107,CUNI-Marian-Baselines,6,TGT,eng,ces,100,en.ndtv.com.75227,False,1629872702.387,1629872717.879
1287,6246,engces0107,CUNI-Marian-Baselines,8,TGT,eng,ces,100,en.ndtv.com.75227,False,1629872777.682,1629872820.047
1289,6263,engces0107,translator-A,0,TGT,eng,ces,100,guardian.306616,False,1629872864.049,1629872913.593
1290,6348,engces0107,translator-A,2,TGT,eng,ces,100,guardian.306616,False,1629873896.525,1629873975.304
1292,6359,engces0107,translator-A,0,TGT,eng,ces,100,guardian.306616,False,1629874034.732,1629874040.972
1294,6367,engces0107,translator-A,2,TGT,eng,ces,100,guardian.306616,False,1629874096.386,1629874143.165
1295,6374,engces0107,translator-A,3,TGT,eng,ces,100,guardian.306616,False,1629874146.72,1629874240.203
1296,6380,engces0107,translator-A,4,TGT,eng,ces,100,guardian.306616,False,1629874338.462,1629874342.67
1297,6388,engces0107,translator-A,5,TGT,eng,ces,100,guardian.306616,False,1629874378.308,1629874393.515
1298,6406,engces0107,translator-A,8,TGT,eng,ces,100,guardian.306616,False,1629874501.647,1629874521.528
1299,6409,engces0107,translator-A,9,TGT,eng,ces,100,guardian.306616,False,1629874524.608,1629874557.376
1303,6417,engces0107,translator-A,12,TGT,eng,ces,100,guardian.306616,False,1629874631.303,1629874650.708
1307,6426,engces0107,translator-A,13,TGT,eng,ces,100,guardian.306616,False,1629874655.036,1629874744.053
1309,6430,engces0107,translator-A,14,TGT,eng,ces,100,guardian.306616,False,1629874746.292,1629874794.242
1311,6433,engces0107,translator-A,15,TGT,eng,ces,100,guardian.306616,False,1629874797.326,1629874821.223
1312,6435,engces0107,translator-A,16,TGT,eng,ces,100,guardian.306616,False,1629874823.458,1629874847.021
1317,6454,engces0107,translator-A,18,TGT,eng,ces,100,guardian.306616,False,1629874976.254,1629874991.172
1324,6471,engces0107,translator-A,20,TGT,eng,ces,100,guardian.306616,False,1629875074.628,1629875134.615
1325,6472,engces0107,translator-A,21,TGT,eng,ces,100,guardian.306616,False,1629875170.685,1629875174.719
1327,6475,engces0107,translator-A,22,TGT,eng,ces,100,guardian.306616,False,1629875179.558,1629875201.078
1330,6484,engces0107,translator-A,24,TGT,eng,ces,100,guardian.306616,False,1629875258.365,1629875294.229
1353,6555,engces0107,Online-G,10,TGT,eng,ces,100,guardian.306616,False,1629875941.175,1629875951.359
1356,6561,engces0107,Online-G,12,TGT,eng,ces,100,guardian.306616,False,1629875962.99,1629875971.371
1360,6576,engces0107,Online-G,14,TGT,eng,ces,100,guardian.306616,False,1629876014.866,1629876031.368
1363,6584,engces0107,Online-G,16,TGT,eng,ces,100,guardian.306616,False,1629876068.834,1629876070.464
1376,6617,engces0107,Online-G,23,TGT,eng,ces,100,guardian.306616,False,1629876278.483,1629876309.323
1385,6645,engces0107,eTranslation,2,TGT,eng,ces,100,bbc.500856,False,1629876545.15,1629876575.679
1390,6658,engces0107,eTranslation,5,TGT,eng,ces,100,bbc.500856,False,1629876652.67,1629876672.986
1393,6668,engces0107,eTranslation,6,TGT,eng,ces,100,bbc.500856,False,1629876678.858,1629876743.435
1396,6685,engces0107,eTranslation,7,TGT,eng,ces,100,bbc.500856,False,1629876751.266,1629876814.043
1398,6690,engces0107,eTranslation,8,TGT,eng,ces,100,bbc.500856,False,1629876816.603,1629876852.503
1399,6694,engces0107,eTranslation,9,TGT,eng,ces,100,bbc.500856,False,1629876852.508,1629876861.991
1401,6701,engces0107,eTranslation,10,TGT,eng,ces,100,bbc.500856,False,1629876867.816,1629876912.855
1404,6709,engces0107,eTranslation,11,TGT,eng,ces,100,bbc.500856,False,1629876944.795,1629876974.903
1406,6713,engces0107,eTranslation,12,TGT,eng,ces,100,bbc.500856,False,1629876983.714,1629876999.835
1429,6792,engces0107,CUNI-DocTransformer,3,TGT,eng,ces,100,egyptindependent.com.6413,False,1629877888.534,1629877902.134
1436,6818,engces0107,CUNI-Marian-Baselines,1,TGT,eng,ces,100,cbsnews.377515,False,1629878107.826,1629878207.354
1445,6854,engces0107,translator-B,0,TGT,eng,ces,100,rte.en.ie.30771,False,1629878393.728,1629878414.315
1446,6864,engces0107,translator-B,1,TGT,eng,ces,100,rte.en.ie.30771,False,1629878416.466,1629878444.539
1447,6871,engces0107,translator-B,2,TGT,eng,ces,100,rte.en.ie.30771,False,1629878448.158,1629878474.278
1450,6885,engces0107,translator-B,3,TGT,eng,ces,100,rte.en.ie.30771,False,1629878477.294,1629878531.038
1451,6896,engces0107,translator-B,4,TGT,eng,ces,100,rte.en.ie.30771,False,1629878534.198,1629878590.697
1455,6913,engces0107,translator-B,7,TGT,eng,ces,100,rte.en.ie.30771,False,1629878679.057,1629878708.761
1457,6920,engces0107,translator-B,8,TGT,eng,ces,100,rte.en.ie.30771,False,1629878711.641,1629878735.701
1458,6923,engces0107,translator-B,9,TGT,eng,ces,100,rte.en.ie.30771,True,1629878735.704,1629878740.93
1459,6934,engces0107,translator-B,2,TGT,eng,ces,100,rte.en.ie.30771,False,1629878762.855,1629878780.862
1460,6938,engces0107,translator-B,3,TGT,eng,ces,100,rte.en.ie.30771,False,1629878780.867,1629878798.778
1467,7002,engces0107,CUNI-DocTransformer,2,TGT,eng,ces,100,egyptindependent.com.6413,False,1629878984.729,1629879028.794
1468,7004,engces0107,CUNI-DocTransformer,3,TGT,eng,ces,100,egyptindependent.com.6413,False,1629879028.799,1629879033.242
1470,7038,engces0107,CUNI-DocTransformer,5,TGT,eng,ces,100,egyptindependent.com.6413,False,1629879084.938,1629879113.298
1479,7124,engces0107,CUNI-DocTransformer,0,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879437.076,1629879439.394
1481,7141,engces0107,CUNI-DocTransformer,1,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879447.445,1629879490.349
1485,7163,engces0107,CUNI-DocTransformer,3,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879606.793,1629879627.698
1486,7164,engces0107,CUNI-DocTransformer,4,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879627.703,1629879632.37
1488,7170,engces0107,CUNI-DocTransformer,5,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879657.893,1629879661.306
1491,7177,engces0107,CUNI-DocTransformer,7,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879700.311,1629879712.33
1493,7188,engces0107,CUNI-DocTransformer,8,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879716.705,1629879773.477
1494,7195,engces0107,CUNI-DocTransformer,9,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879782.496,1629879805.045
1504,7281,engces0107,CUNI-DocTransformer,12,TGT,eng,ces,100,en.ndtv.com.75109,False,1629879940.097,1629880212.525
1519,7391,engces0107,Online-G,6,TGT,eng,ces,100,rt.com.131224,False,1629880767.924,1629880801.332
1523,7422,engces0107,Online-G,12,TGT,eng,ces,100,rt.com.131224,False,1629881070.304,1629881083.425
1525,7453,engces0107,Online-G,14,TGT,eng,ces,100,rt.com.131224,False,1629881260.612,1629881296.016
1530,7480,engces0107,Online-G,17,TGT,eng,ces,100,rt.com.131224,False,1629881560.444,1629881618.48
1544,7523,engces0107,CUNI-Transformer2018,3,TGT,eng,ces,100,egyptindependent.com.6413,False,1629882107.058,1629882110.704
1550,7535,engces0107,CUNI-Transformer2018,7,TGT,eng,ces,100,egyptindependent.com.6413,False,1629882308.81,1629882311.367
1578,7663,engces010c,eTranslation,7,TGT,eng,ces,95,independent.597197,False,1629884778.073,1629884797.112
1582,7672,engces010c,eTranslation,11,TGT,eng,ces,95,independent.597197,False,1629884914.736,1629884929.927
1601,7736,engces010c,Online-B,18,TGT,eng,ces,97,dailymail.co.uk.432355,False,1629886061.809,1629886080.274
1612,7759,engces010c,Online-W,4,TGT,eng,ces,95,sky.com.33889,False,1629886489.894,1629886509.912
1617,7766,engces010c,Online-W,9,TGT,eng,ces,96,sky.com.33889,False,1629886621.976,1629886658.247
1629,7790,engces010c,Online-W,0,TGT,eng,ces,96,nytimes.268754,False,1629887049.409,1629887143.101
1631,7801,engces010c,Online-W,2,TGT,eng,ces,95,nytimes.268754,False,1629887195.836,1629887697.865
1642,7812,engces010c,Online-W,13,TGT,eng,ces,98,nytimes.268754,False,1629888535.941,1629888577.061
1643,7813,engces010c,Online-W,14,TGT,eng,ces,95,nytimes.268754,True,1629888577.067,1629888592.359
1683,7869,engces010d,CUNI-Transformer2018,0,TGT,eng,ces,100,allafrica.53572,False,1629891950.073,1629891993.762
1692,7878,engces010d,CUNI-Transformer2018,3,TGT,eng,ces,100,allafrica.53572,False,1629892444.89,1629892495.766
1701,7887,engces010d,CUNI-Transformer2018,6,TGT,eng,ces,100,allafrica.53572,False,1629892716.774,1629892754.015
1702,7888,engces010d,CUNI-Transformer2018,7,TGT,eng,ces,100,allafrica.53572,False,1629892756.207,1629892840.709
1703,7890,engces010d,CUNI-Transformer2018,8,TGT,eng,ces,100,allafrica.53572,False,1629892862.992,1629892868.234
1704,7891,engces010d,CUNI-Transformer2018,9,TGT,eng,ces,100,allafrica.53572,False,1629892882.446,1629892893.054
1719,7924,engces010d,Online-G,6,TGT,eng,ces,100,independent.597197,False,1629893597.064,1629893627.403
1743,7977,engces010c,Online-W,2,TGT,eng,ces,95,cbsnews.377538,False,1629894430.861,1629894469.709
1763,8023,engces010d,Online-A,7,TGT,eng,ces,100,guardian.306602,False,1629894880.834,1629895032.888
1785,8049,engces010c,Online-W,2,TGT,eng,ces,99,cbsnews.377538,False,1629895381.065,1629895420.123
1786,8052,engces010c,Online-W,3,TGT,eng,ces,100,cbsnews.377538,False,1629895420.13,1629895447.699
1791,8059,engces010c,Online-W,6,TGT,eng,ces,97,cbsnews.377538,False,1629895503.102,1629895552.483
1798,8069,engces010d,CUNI-Transformer2018,0,TGT,eng,ces,100,allafrica.53572,False,1629895687.422,1629895698.311
1801,8073,engces010d,CUNI-Transformer2018,3,TGT,eng,ces,100,allafrica.53572,False,1629895800.065,1629895815.893
1807,8080,engces010d,CUNI-Transformer2018,6,TGT,eng,ces,100,allafrica.53572,False,1629895947.622,1629895956.885
1809,8082,engces010d,CUNI-Transformer2018,7,TGT,eng,ces,100,allafrica.53572,False,1629895956.892,1629895973.897
1819,8096,engces010c,Facebook-AI,0,TGT,eng,ces,95,express.co.uk.44141,False,1629896165.918,1629896189.538
1826,8103,engces010d,eTranslation,2,TGT,eng,ces,100,seattle_times.253342,False,1629896290.621,1629896338.359
1828,8105,engces010d,eTranslation,3,TGT,eng,ces,100,seattle_times.253342,False,1629896342.263,1629896377.559
1832,8109,engces010d,eTranslation,6,TGT,eng,ces,100,seattle_times.253342,False,1629896443.993,1629896487.682
1835,8112,engces010d,eTranslation,8,TGT,eng,ces,100,seattle_times.253342,False,1629896530.548,1629896541.557
1874,8151,engces010c,Online-A,21,TGT,eng,ces,100,guardian.306625,False,1629897110.984,1629897125.544
1930,8207,engces010c,Online-Y,18,TGT,eng,ces,95,rt.com.131224,False,1629898257.804,1629898271.662
1932,8209,engces010d,translator-B,2,TGT,eng,ces,100,seattle_times.253485,False,1629898331.826,1629898357.983
1950,8227,engces010d,translator-B,3,TGT,eng,ces,100,seattle_times.253485,False,1629898836.15,1629898840.463
1957,8234,engces010d,translator-B,7,TGT,eng,ces,100,seattle_times.253485,False,1629899331.669,1629899341.954
1958,8235,engces010d,translator-B,9,TGT,eng,ces,100,seattle_times.253485,False,1629899396.769,1629899438.045
1959,8236,engces010d,translator-B,10,TGT,eng,ces,100,seattle_times.253485,False,1629899452.526,1629899494.054
1961,8238,engces010d,translator-B,12,TGT,eng,ces,100,seattle_times.253485,False,1629899682.455,1629899699.608
1968,8246,engces0110,CUNI-Transformer2018,4,TGT,eng,ces,99,metro.co.uk.47971,False,1629899962.924,1629899983.356
1993,8284,engces0110,CUNI-Transformer2018,4,TGT,eng,ces,100,metro.co.uk.47971,False,1629901766.106,1629901782.129
1995,8286,engces0110,CUNI-Transformer2018,6,TGT,eng,ces,100,metro.co.uk.47971,False,1629901813.922,1629901831.014
2009,8301,engces0103,Online-W,2,TGT,eng,ces,96,bbc.500882,False,1629902170.506,1629902223.784
2011,8303,engces0103,Online-W,3,TGT,eng,ces,96,bbc.500882,False,1629902223.815,1629902264.42
2015,8307,engces0103,Online-W,5,TGT,eng,ces,96,bbc.500882,False,1629902321.925,1629902393.007
2016,8308,engces0103,Online-W,6,TGT,eng,ces,96,bbc.500882,False,1629902393.037,1629902430.246
2022,8314,engces0110,Facebook-AI,9,TGT,eng,ces,95,rt.com.131279,False,1629902526.567,1629902543.335
2023,8315,engces0103,Online-W,8,TGT,eng,ces,97,bbc.500882,False,1629902522.573,1629902548.641
2026,8318,engces0110,Facebook-AI,12,TGT,eng,ces,100,rt.com.131279,False,1629902586.16,1629902606.696
2029,8321,engces0110,CUNI-DocTransformer,0,TGT,eng,ces,100,cnbc.com.58093,False,1629902624.045,1629902641.897
2035,8327,engces0110,CUNI-DocTransformer,4,TGT,eng,ces,97,cnbc.com.58093,False,1629902735.224,1629902791.36
2041,8333,engces0110,CUNI-DocTransformer,10,TGT,eng,ces,100,cnbc.com.58093,False,1629903028.335,1629903039.328
2053,8345,engces0110,Facebook-AI,9,TGT,eng,ces,97,guardian.306645,False,1629903576.152,1629903615.007
2062,8354,engces0110,Facebook-AI,17,TGT,eng,ces,100,guardian.306645,False,1629904358.425,1629904387.797
2065,8357,engces0110,Facebook-AI,20,TGT,eng,ces,100,guardian.306645,False,1629904473.686,1629904481.165
2075,8367,engces0103,Online-G,4,TGT,eng,ces,95,news.com.au.796350,False,1629905481.599,1629905511.76
2136,8453,engces0110,CUNI-Marian-Baselines,10,TGT,eng,ces,96,novinite.com.40529,False,1629909539.608,1629909580.359
2139,8460,engces0110,CUNI-Marian-Baselines,13,TGT,eng,ces,95,novinite.com.40529,True,1629909656.659,1629909665.264
2152,8499,engces0110,CUNI-Transformer2018,6,TGT,eng,ces,96,guardian.306722,False,1629910367.687,1629910380.686
2161,8509,engces0110,CUNI-Transformer2018,15,TGT,eng,ces,100,guardian.306722,False,1629910693.461,1629910722.694
2172,8527,engces0110,Facebook-AI,0,TGT,eng,ces,100,abcnews.420184,False,1629911161.426,1629911186.758
2175,8533,engces0110,Facebook-AI,3,TGT,eng,ces,100,abcnews.420184,False,1629911257.328,1629911290.158
2179,8549,engces0110,Facebook-AI,7,TGT,eng,ces,96,abcnews.420184,False,1629911455.548,1629911468.437
2180,8550,engces0110,Facebook-AI,8,TGT,eng,ces,100,abcnews.420184,False,1629911468.446,1629911486.717
2181,8551,engces0110,Facebook-AI,9,TGT,eng,ces,95,abcnews.420184,False,1629911486.726,1629911540.533
2190,8569,engces0110,Online-W,3,TGT,eng,ces,96,rt.com.131224,False,1629911902.1,1629911919.741
2192,8572,engces0110,Online-W,5,TGT,eng,ces,96,rt.com.131224,False,1629911934.71,1629911961.029
2199,8591,engces0110,Online-W,12,TGT,eng,ces,100,rt.com.131224,False,1629912169.134,1629912179.902
2201,8597,engces0110,Online-W,14,TGT,eng,ces,95,rt.com.131224,False,1629912222.421,1629912239.396
2204,8606,engces0110,Online-W,17,TGT,eng,ces,99,rt.com.131224,False,1629912280.843,1629912308.068
2205,8607,engces0110,Online-W,18,TGT,eng,ces,100,rt.com.131224,False,1629912308.076,1629912316.909
2207,8611,engces0110,Online-W,20,TGT,eng,ces,100,rt.com.131224,False,1629912343.57,1629912360.717
2208,8612,engces0110,Online-W,21,TGT,eng,ces,100,rt.com.131224,False,1629912360.725,1629912392.005
2209,8614,engces0110,Online-W,22,TGT,eng,ces,95,rt.com.131224,False,1629912392.013,1629912429.876
2211,8617,engces0110,Online-W,24,TGT,eng,ces,100,rt.com.131224,False,1629912449.868,1629912460.412
2212,8619,engces0110,Online-W,25,TGT,eng,ces,97,rt.com.131224,True,1629912460.417,1629912473.716
2298,8752,engces0109,Facebook-AI,8,TGT,eng,ces,95,bbc.500882,False,1629918329.841,1629918345.032
2348,8805,engces010b,CUNI-Transformer2018,0,TGT,eng,ces,96,novinite.com.40529,False,1629920463.195,1629920479.428
2349,8806,engces010b,CUNI-Transformer2018,1,TGT,eng,ces,97,novinite.com.40529,False,1629920479.449,1629920503.882
2350,8807,engces010b,CUNI-Transformer2018,2,TGT,eng,ces,98,novinite.com.40529,False,1629920503.897,1629920527.864
2351,8808,engces010b,CUNI-Transformer2018,3,TGT,eng,ces,95,novinite.com.40529,False,1629920527.886,1629920568.045
2354,8811,engces010b,CUNI-Transformer2018,6,TGT,eng,ces,97,novinite.com.40529,False,1629920624.542,1629920655.013
2355,8812,engces010b,CUNI-Transformer2018,7,TGT,eng,ces,97,novinite.com.40529,False,1629920655.033,1629920665.25
2356,8813,engces010b,CUNI-Transformer2018,8,TGT,eng,ces,95,novinite.com.40529,False,1629920665.266,1629920704.256
2357,8814,engces010b,CUNI-Transformer2018,9,TGT,eng,ces,96,novinite.com.40529,False,1629920704.272,1629920741.003
2358,8815,engces010b,CUNI-Transformer2018,10,TGT,eng,ces,95,novinite.com.40529,False,1629920741.017,1629920779.877
2359,8816,engces010b,CUNI-Transformer2018,11,TGT,eng,ces,98,novinite.com.40529,False,1629920779.892,1629920826.121
2360,8817,engces010b,CUNI-Transformer2018,12,TGT,eng,ces,99,novinite.com.40529,False,1629920826.137,1629920848.919
2364,8824,engces010b,eTranslation,5,TGT,eng,ces,98,en.ndtv.com.75109,False,1629920962.15,1629920969.777
2365,8825,engces010b,eTranslation,6,TGT,eng,ces,99,en.ndtv.com.75109,False,1629920969.793,1629920978.487
2366,8829,engces010b,eTranslation,10,TGT,eng,ces,96,en.ndtv.com.75109,False,1629921018.023,1629921041.05
2371,8837,engces010b,CUNI-Marian-Baselines,1,TGT,eng,ces,98,independent.597197,False,1629921180.068,1629921200.767
2372,8838,engces010b,CUNI-Marian-Baselines,2,TGT,eng,ces,98,independent.597197,False,1629921200.786,1629921222.921
2376,8842,engces010b,CUNI-Marian-Baselines,6,TGT,eng,ces,97,independent.597197,False,1629921288.408,1629921310.095
2378,8844,engces010b,CUNI-Marian-Baselines,8,TGT,eng,ces,97,independent.597197,False,1629921319.461,1629921331.839
2394,8860,engces010b,Online-G,3,TGT,eng,ces,99,en.ndtv.com.75143,False,1629921638.008,1629921649.824
2398,8864,engces010b,translator-A,0,TGT,eng,ces,96,en.ndtv.com.75109,False,1629921684.353,1629921696.481
2399,8865,engces010b,translator-A,1,TGT,eng,ces,97,en.ndtv.com.75109,False,1629921696.502,1629921742.639
2400,8866,engces010b,translator-A,2,TGT,eng,ces,99,en.ndtv.com.75109,False,1629921742.659,1629921770.647
2401,8867,engces010b,translator-A,3,TGT,eng,ces,98,en.ndtv.com.75109,False,1629921770.664,1629921785.069
2402,8868,engces010b,translator-A,4,TGT,eng,ces,98,en.ndtv.com.75109,False,1629921785.087,1629921795.71
2403,8869,engces010b,translator-A,5,TGT,eng,ces,97,en.ndtv.com.75109,False,1629921795.724,1629921803.281
2404,8870,engces010b,translator-A,6,TGT,eng,ces,98,en.ndtv.com.75109,False,1629921803.297,1629921811.611
2412,8878,engces010b,translator-A,14,TGT,eng,ces,96,en.ndtv.com.75109,False,1629921969.062,1629921976.953
2446,8916,engces010b,Online-A,21,TGT,eng,ces,95,guardian.306645,False,1629922592.334,1629922603.315
2474,8953,engces010b,translator-A,10,TGT,eng,ces,97,brisbanetimes.com.au.275198,False,1629923187.649,1629923188.682
2478,8957,engces010b,translator-A,14,TGT,eng,ces,96,brisbanetimes.com.au.275198,False,1629923236.014,1629923275.267
2479,8958,engces010b,translator-A,15,TGT,eng,ces,98,brisbanetimes.com.au.275198,False,1629923275.28,1629923300.724
2480,8959,engces010b,translator-A,16,TGT,eng,ces,97,brisbanetimes.com.au.275198,True,1629923300.734,1629923303.512
2481,8960,engces010b,translator-A,0,TGT,eng,ces,97,kcal.8567,False,1629923304.844,1629923324.54
2482,8961,engces010b,translator-A,1,TGT,eng,ces,99,kcal.8567,False,1629923324.566,1629923344.873
2483,8962,engces010b,translator-A,2,TGT,eng,ces,96,kcal.8567,False,1629923344.891,1629923364.516
2485,8964,engces010b,translator-A,4,TGT,eng,ces,96,kcal.8567,False,1629923381.559,1629923419.982
2510,8989,engces0115,CUNI-DocTransformer,0,TGT,eng,ces,96,bbc.500856,False,1629924003.044,1629924010.538
2513,8992,engces0115,CUNI-DocTransformer,3,TGT,eng,ces,97,bbc.500856,False,1629924050.658,1629924065.515
2514,8993,engces0115,CUNI-DocTransformer,4,TGT,eng,ces,96,bbc.500856,False,1629924065.534,1629924073.28
