sentence|labels
"""Uvědomujete si, že když budete všechny dobré věci neustále lživě nazývat komunistickými, jen tím komunismus zatraktivníte, ne?"" zeptal se další uživatel sociálních sítí."|mt
Цена может быть изменена, но перед выставлением счета будет отправлено уведомление по электронной почте.|mt
Kargil Diwas se slaví každý rok, což znamená den, kdy indická armáda znovu obsadila všechna indická stanoviště v Ladakhovském Kargilu, která byla před 21 lety okupována pákistánskou armádou.|mt
Podobně jako další aspekty politického života ve Washingtonu se i vztah tiskové mluvčí Bílého domu s médii dramaticky změnil za Trumpovy éry.|human
Myslím, že jsem to bral vážně, protože jsem byl hodně nemocný a nesnášel jsem to.|human
Na rozdíl od kterékoli z ostatních zemí Pěti očí - Spojených států, Kanady, Velké Británie a Nového Zélandu - dostala ASIO po 11. září pravomoc povinně vyslýchat lidi po dobu až sedmi dnů v souvislosti s teroristickými trestnými činy.|mt
Dělnická strana se zatím k požadavku odmítla vyjádřit.|mt
Arizonští volitelé nesmí být odměněni podvodně...“ tweetovala senátorka v červenci.|human
Letecké společnosti včetně British Airways kritizovaly nová opatření jako „další ránu“ pro britské turisty.|mt
Virginia Beach sundá Pomník Konfederace|mt
Тела собираются отправить в Бюро расследований Джорджии на аутопсию.|human
Záznam z bezpečnostní kamery, který nikdy nebyl zveřejněn, ukázal, že Alford zastavil během projížďky, když za ním zastavilo druhé auto. Poté jsou vidět tři podezřelí, jak vystupují z auta. Jeden z nich přišel na stranu řidiče a Alforda zastřelil. Další čtyři lidé v Alfordově autě z něj vyskočili a utekli pryč. Podezřelí se pak vrátili do svého auta a odjeli.|human
