,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
1701,7887,engces010d,CUNI-Transformer2018,6,TGT,eng,ces,100,allafrica.53572,False,1629892716.774,1629892754.015
1702,7888,engces010d,CUNI-Transformer2018,7,TGT,eng,ces,100,allafrica.53572,False,1629892756.207,1629892840.709
1703,7890,engces010d,CUNI-Transformer2018,8,TGT,eng,ces,100,allafrica.53572,False,1629892862.992,1629892868.234
1704,7891,engces010d,CUNI-Transformer2018,9,TGT,eng,ces,100,allafrica.53572,False,1629892882.446,1629892893.054
1719,7924,engces010d,Online-G,6,TGT,eng,ces,100,independent.597197,False,1629893597.064,1629893627.403
1763,8023,engces010d,Online-A,7,TGT,eng,ces,100,guardian.306602,False,1629894880.834,1629895032.888
1785,8049,engces010c,Online-W,2,TGT,eng,ces,99,cbsnews.377538,False,1629895381.065,1629895420.123
1786,8052,engces010c,Online-W,3,TGT,eng,ces,100,cbsnews.377538,False,1629895420.13,1629895447.699
1798,8069,engces010d,CUNI-Transformer2018,0,TGT,eng,ces,100,allafrica.53572,False,1629895687.422,1629895698.311
1801,8073,engces010d,CUNI-Transformer2018,3,TGT,eng,ces,100,allafrica.53572,False,1629895800.065,1629895815.893
1807,8080,engces010d,CUNI-Transformer2018,6,TGT,eng,ces,100,allafrica.53572,False,1629895947.622,1629895956.885
1809,8082,engces010d,CUNI-Transformer2018,7,TGT,eng,ces,100,allafrica.53572,False,1629895956.892,1629895973.897
1826,8103,engces010d,eTranslation,2,TGT,eng,ces,100,seattle_times.253342,False,1629896290.621,1629896338.359
1828,8105,engces010d,eTranslation,3,TGT,eng,ces,100,seattle_times.253342,False,1629896342.263,1629896377.559
1832,8109,engces010d,eTranslation,6,TGT,eng,ces,100,seattle_times.253342,False,1629896443.993,1629896487.682
1835,8112,engces010d,eTranslation,8,TGT,eng,ces,100,seattle_times.253342,False,1629896530.548,1629896541.557
1874,8151,engces010c,Online-A,21,TGT,eng,ces,100,guardian.306625,False,1629897110.984,1629897125.544
1932,8209,engces010d,translator-B,2,TGT,eng,ces,100,seattle_times.253485,False,1629898331.826,1629898357.983
1950,8227,engces010d,translator-B,3,TGT,eng,ces,100,seattle_times.253485,False,1629898836.15,1629898840.463
1957,8234,engces010d,translator-B,7,TGT,eng,ces,100,seattle_times.253485,False,1629899331.669,1629899341.954
1958,8235,engces010d,translator-B,9,TGT,eng,ces,100,seattle_times.253485,False,1629899396.769,1629899438.045
1959,8236,engces010d,translator-B,10,TGT,eng,ces,100,seattle_times.253485,False,1629899452.526,1629899494.054
1961,8238,engces010d,translator-B,12,TGT,eng,ces,100,seattle_times.253485,False,1629899682.455,1629899699.608
1968,8246,engces0110,CUNI-Transformer2018,4,TGT,eng,ces,99,metro.co.uk.47971,False,1629899962.924,1629899983.356
1993,8284,engces0110,CUNI-Transformer2018,4,TGT,eng,ces,100,metro.co.uk.47971,False,1629901766.106,1629901782.129
1995,8286,engces0110,CUNI-Transformer2018,6,TGT,eng,ces,100,metro.co.uk.47971,False,1629901813.922,1629901831.014
2026,8318,engces0110,Facebook-AI,12,TGT,eng,ces,100,rt.com.131279,False,1629902586.16,1629902606.696
2029,8321,engces0110,CUNI-DocTransformer,0,TGT,eng,ces,100,cnbc.com.58093,False,1629902624.045,1629902641.897
2041,8333,engces0110,CUNI-DocTransformer,10,TGT,eng,ces,100,cnbc.com.58093,False,1629903028.335,1629903039.328
2062,8354,engces0110,Facebook-AI,17,TGT,eng,ces,100,guardian.306645,False,1629904358.425,1629904387.797
2065,8357,engces0110,Facebook-AI,20,TGT,eng,ces,100,guardian.306645,False,1629904473.686,1629904481.165
2161,8509,engces0110,CUNI-Transformer2018,15,TGT,eng,ces,100,guardian.306722,False,1629910693.461,1629910722.694
2172,8527,engces0110,Facebook-AI,0,TGT,eng,ces,100,abcnews.420184,False,1629911161.426,1629911186.758
2175,8533,engces0110,Facebook-AI,3,TGT,eng,ces,100,abcnews.420184,False,1629911257.328,1629911290.158
2180,8550,engces0110,Facebook-AI,8,TGT,eng,ces,100,abcnews.420184,False,1629911468.446,1629911486.717
2199,8591,engces0110,Online-W,12,TGT,eng,ces,100,rt.com.131224,False,1629912169.134,1629912179.902
2204,8606,engces0110,Online-W,17,TGT,eng,ces,99,rt.com.131224,False,1629912280.843,1629912308.068
2205,8607,engces0110,Online-W,18,TGT,eng,ces,100,rt.com.131224,False,1629912308.076,1629912316.909
2207,8611,engces0110,Online-W,20,TGT,eng,ces,100,rt.com.131224,False,1629912343.57,1629912360.717
2208,8612,engces0110,Online-W,21,TGT,eng,ces,100,rt.com.131224,False,1629912360.725,1629912392.005
2211,8617,engces0110,Online-W,24,TGT,eng,ces,100,rt.com.131224,False,1629912449.868,1629912460.412
2350,8807,engces010b,CUNI-Transformer2018,2,TGT,eng,ces,98,novinite.com.40529,False,1629920503.897,1629920527.864
2359,8816,engces010b,CUNI-Transformer2018,11,TGT,eng,ces,98,novinite.com.40529,False,1629920779.892,1629920826.121
2360,8817,engces010b,CUNI-Transformer2018,12,TGT,eng,ces,99,novinite.com.40529,False,1629920826.137,1629920848.919
2364,8824,engces010b,eTranslation,5,TGT,eng,ces,98,en.ndtv.com.75109,False,1629920962.15,1629920969.777
2365,8825,engces010b,eTranslation,6,TGT,eng,ces,99,en.ndtv.com.75109,False,1629920969.793,1629920978.487
2371,8837,engces010b,CUNI-Marian-Baselines,1,TGT,eng,ces,98,independent.597197,False,1629921180.068,1629921200.767
2372,8838,engces010b,CUNI-Marian-Baselines,2,TGT,eng,ces,98,independent.597197,False,1629921200.786,1629921222.921
2394,8860,engces010b,Online-G,3,TGT,eng,ces,99,en.ndtv.com.75143,False,1629921638.008,1629921649.824
2400,8866,engces010b,translator-A,2,TGT,eng,ces,99,en.ndtv.com.75109,False,1629921742.659,1629921770.647
2401,8867,engces010b,translator-A,3,TGT,eng,ces,98,en.ndtv.com.75109,False,1629921770.664,1629921785.069
2402,8868,engces010b,translator-A,4,TGT,eng,ces,98,en.ndtv.com.75109,False,1629921785.087,1629921795.71
2404,8870,engces010b,translator-A,6,TGT,eng,ces,98,en.ndtv.com.75109,False,1629921803.297,1629921811.611
2479,8958,engces010b,translator-A,15,TGT,eng,ces,98,brisbanetimes.com.au.275198,False,1629923275.28,1629923300.724
2482,8961,engces010b,translator-A,1,TGT,eng,ces,99,kcal.8567,False,1629923324.566,1629923344.873
2522,9001,engces0115,CUNI-DocTransformer,12,TGT,eng,ces,99,bbc.500856,False,1629924196.785,1629924209.971
2557,9930,engces0104,eTranslation,7,TGT,eng,ces,99,abcnews.420102,False,1629956607.552,1629956616.416
2558,9931,engces0104,eTranslation,8,TGT,eng,ces,98,abcnews.420102,False,1629956616.425,1629956625.862
2579,9959,engces0104,CUNI-DocTransformer,5,TGT,eng,ces,98,abcnews.420122,False,1629957053.63,1629957063.319
2580,9960,engces0104,CUNI-DocTransformer,6,TGT,eng,ces,98,abcnews.420122,False,1629957063.328,1629957077.73
2581,9961,engces0104,CUNI-DocTransformer,7,TGT,eng,ces,98,abcnews.420122,False,1629957077.739,1629957087.075
2583,9963,engces0104,CUNI-DocTransformer,9,TGT,eng,ces,98,abcnews.420122,True,1629957094.186,1629957097.413
2623,10076,engces010d,Facebook-AI,0,TGT,eng,ces,100,nytimes.268754,False,1629958296.869,1629958323.772
2627,10094,engces010d,Facebook-AI,3,TGT,eng,ces,100,nytimes.268754,False,1629958823.027,1629958865.16
2630,10104,engces010d,Facebook-AI,6,TGT,eng,ces,100,nytimes.268754,False,1629958983.652,1629959017.156
2632,10108,engces010d,Facebook-AI,7,TGT,eng,ces,100,nytimes.268754,False,1629959019.379,1629959082.723
2650,10138,engces010d,Facebook-AI,12,TGT,eng,ces,100,nytimes.268754,False,1629959371.664,1629959402.107
2655,10155,engces010d,Facebook-AI,0,TGT,eng,ces,100,nytimes.268754,False,1629959599.26,1629959609.563
2656,10156,engces010d,Facebook-AI,1,TGT,eng,ces,100,nytimes.268754,False,1629959609.572,1629959617.739
2658,10160,engces010d,Facebook-AI,3,TGT,eng,ces,100,nytimes.268754,False,1629959629.86,1629959641.148
2660,10162,engces010d,Facebook-AI,5,TGT,eng,ces,100,nytimes.268754,False,1629959648.257,1629959659.387
2661,10163,engces010d,Facebook-AI,6,TGT,eng,ces,100,nytimes.268754,False,1629959659.392,1629959666.931
2662,10165,engces010d,Facebook-AI,7,TGT,eng,ces,100,nytimes.268754,False,1629959666.939,1629959680.764
2663,10167,engces010d,Facebook-AI,8,TGT,eng,ces,100,nytimes.268754,False,1629959680.769,1629959686.935
2664,10168,engces010d,Facebook-AI,9,TGT,eng,ces,100,nytimes.268754,False,1629959686.941,1629959712.379
2668,10174,engces010d,Facebook-AI,12,TGT,eng,ces,100,nytimes.268754,False,1629959772.09,1629959782.694
2669,10175,engces010d,Facebook-AI,13,TGT,eng,ces,100,nytimes.268754,False,1629959782.698,1629959790.558
2675,10181,engces010d,translator-A,1,TGT,eng,ces,100,guardian.306722,False,1629959831.951,1629959856.176
2677,10184,engces010d,translator-A,2,TGT,eng,ces,100,guardian.306722,False,1629959861.231,1629959900.04
2688,10197,engces010d,translator-A,6,TGT,eng,ces,100,guardian.306722,False,1629960148.35,1629960167.022
2689,10200,engces010d,translator-A,8,TGT,eng,ces,100,guardian.306722,False,1629960252.684,1629960272.538
2690,10207,engces010d,translator-A,10,TGT,eng,ces,100,guardian.306722,False,1629960364.333,1629960382.131
2691,10211,engces010d,translator-A,12,TGT,eng,ces,100,guardian.306722,False,1629960501.025,1629960507.687
2692,10214,engces010d,translator-A,13,TGT,eng,ces,100,guardian.306722,False,1629960512.791,1629960555.159
2696,10220,engces010d,translator-A,14,TGT,eng,ces,100,guardian.306722,False,1629960559.291,1629960591.842
2698,10223,engces010d,translator-A,15,TGT,eng,ces,100,guardian.306722,False,1629960591.847,1629960599.322
2699,10226,engces010d,translator-A,16,TGT,eng,ces,100,guardian.306722,False,1629960609.292,1629960646.842
2700,10228,engces010d,translator-A,17,TGT,eng,ces,100,guardian.306722,False,1629960648.066,1629960672.762
2701,10231,engces010d,translator-A,18,TGT,eng,ces,100,guardian.306722,False,1629960676.042,1629960716.994
2704,10237,engces010d,translator-A,19,TGT,eng,ces,100,guardian.306722,False,1629960743.062,1629960797.298
2706,10239,engces010d,translator-A,20,TGT,eng,ces,100,guardian.306722,False,1629960804.942,1629960834.078
2709,10244,engces010d,translator-A,21,TGT,eng,ces,100,guardian.306722,False,1629960858.888,1629960861.602
2710,10246,engces010d,translator-A,22,TGT,eng,ces,100,guardian.306722,False,1629960864.95,1629960898.478
2717,10267,engces010d,translator-A,0,TGT,eng,ces,100,cbsnews.377538,False,1629961040.699,1629961066.923
2720,10273,engces010d,translator-A,1,TGT,eng,ces,100,cbsnews.377538,False,1629961184.778,1629961186.686
2721,10274,engces010d,translator-A,2,TGT,eng,ces,100,cbsnews.377538,False,1629961189.462,1629961224.89
2722,10277,engces010d,translator-A,3,TGT,eng,ces,100,cbsnews.377538,False,1629961226.582,1629961251.082
2723,10278,engces010d,translator-A,4,TGT,eng,ces,100,cbsnews.377538,False,1629961251.088,1629961259.219
2727,10288,engces010d,translator-A,6,TGT,eng,ces,100,cbsnews.377538,False,1629961340.466,1629961368.594
2728,10294,engces010d,translator-A,7,TGT,eng,ces,100,cbsnews.377538,False,1629961371.929,1629961425.374
2737,10310,engces010d,translator-A,9,TGT,eng,ces,100,cbsnews.377538,False,1629961467.142,1629961519.158
2739,10316,engces010d,translator-A,10,TGT,eng,ces,100,cbsnews.377538,False,1629961519.164,1629961560.795
2740,10319,engces010d,translator-A,11,TGT,eng,ces,100,cbsnews.377538,False,1629961566.52,1629961576.098
2743,10322,engces010d,translator-A,12,TGT,eng,ces,100,cbsnews.377538,False,1629961579.666,1629961618.074
2746,10329,engces010d,translator-A,14,TGT,eng,ces,100,cbsnews.377538,False,1629961672.818,1629961703.634
2748,10336,engces010d,translator-A,16,TGT,eng,ces,100,cbsnews.377538,False,1629961771.402,1629961819.046
2750,10353,engces010d,translator-A,18,TGT,eng,ces,100,cbsnews.377538,False,1629961863.273,1629961885.749
2752,10357,engces010d,translator-A,19,TGT,eng,ces,100,cbsnews.377538,False,1629961885.754,1629961899.137
2753,10359,engces010d,translator-A,20,TGT,eng,ces,100,cbsnews.377538,True,1629961899.14,1629961904.17
2755,10363,engces010d,translator-A,0,TGT,eng,ces,100,guardian.306722,False,1629961905.544,1629961929.595
2756,10364,engces010d,translator-A,1,TGT,eng,ces,100,guardian.306722,False,1629961929.602,1629961933.194
2763,10385,engces010d,translator-B,0,TGT,eng,ces,100,cnn.480668,False,1629962097.967,1629962115.714
2764,10388,engces010d,translator-B,1,TGT,eng,ces,100,cnn.480668,False,1629962119.997,1629962148.446
2765,10391,engces010d,translator-B,2,TGT,eng,ces,100,cnn.480668,False,1629962158.174,1629962205.942
2766,10394,engces010d,translator-B,3,TGT,eng,ces,100,cnn.480668,False,1629962212.646,1629962224.402
2767,10400,engces010d,translator-B,4,TGT,eng,ces,100,cnn.480668,False,1629962235.921,1629962283.666
2768,10402,engces010d,translator-B,5,TGT,eng,ces,100,cnn.480668,False,1629962283.672,1629962296.666
2769,10404,engces010d,translator-B,6,TGT,eng,ces,100,cnn.480668,False,1629962296.67,1629962308.678
2770,10406,engces010d,translator-B,7,TGT,eng,ces,100,cnn.480668,False,1629962308.682,1629962331.77
2771,10408,engces010d,translator-B,8,TGT,eng,ces,100,cnn.480668,False,1629962331.775,1629962336.266
2772,10411,engces010d,translator-B,9,TGT,eng,ces,100,cnn.480668,False,1629962336.271,1629962350.053
2773,10412,engces010d,translator-B,10,TGT,eng,ces,100,cnn.480668,False,1629962350.058,1629962358.675
2774,10414,engces010d,translator-B,11,TGT,eng,ces,100,cnn.480668,False,1629962358.681,1629962367.094
2780,10426,engces010d,translator-B,12,TGT,eng,ces,100,cnn.480668,False,1629962403.701,1629962421.453
2782,10431,engces010d,translator-B,13,TGT,eng,ces,100,cnn.480668,False,1629962471.576,1629962473.478
2808,10458,engces010d,translator-B,15,TGT,eng,ces,100,cnn.480668,False,1629962491.602,1629962520.253
2815,10478,engces010d,translator-B,18,TGT,eng,ces,100,cnn.480668,False,1629962590.289,1629962606.762
2816,10480,engces010d,translator-B,19,TGT,eng,ces,100,cnn.480668,False,1629962606.766,1629962610.738
2817,10482,engces010d,translator-B,20,TGT,eng,ces,100,cnn.480668,True,1629962610.741,1629962613.818
2824,10561,engces0101,translator-A,18,TGT,eng,ces,98,cnn.480668,False,1629962730.214,1629962993.257
2830,10569,engces0116,Facebook-AI,3,TGT,eng,ces,100,guardian.306607,False,1629962997.926,1629963003.702
2833,10574,engces0101,translator-A,9,TGT,eng,ces,98,cnn.480668,False,1629962730.17,1629963007.782
2834,10575,engces0101,translator-A,8,TGT,eng,ces,99,cnn.480668,False,1629962730.165,1629963009.24
2842,10587,engces0101,translator-A,20,TGT,eng,ces,99,cnn.480668,True,1629962992.55,1629963035.297
2843,10593,engces0116,Facebook-AI,5,TGT,eng,ces,100,guardian.306607,False,1629963058.013,1629963080.15
2844,10597,engces0116,Facebook-AI,6,TGT,eng,ces,100,guardian.306607,False,1629963084.029,1629963114.845
2856,10680,engces0116,Facebook-AI,0,TGT,eng,ces,100,guardian.306607,False,1629963754.436,1629963762.525
2870,10744,engces0116,Facebook-AI,3,TGT,eng,ces,100,guardian.306607,False,1629964427.234,1629964438.189
2871,10747,engces0116,Facebook-AI,4,TGT,eng,ces,100,guardian.306607,False,1629964438.196,1629964449.309
2872,10753,engces0116,Facebook-AI,5,TGT,eng,ces,100,guardian.306607,False,1629964472.188,1629964474.404
2873,10756,engces0116,Facebook-AI,6,TGT,eng,ces,100,guardian.306607,False,1629964489.7,1629964503.805
2874,10760,engces0116,Facebook-AI,7,TGT,eng,ces,100,guardian.306607,False,1629964503.81,1629964513.093
2879,10774,engces0116,Facebook-AI,8,TGT,eng,ces,100,guardian.306607,False,1629964548.377,1629964562.16
2880,10776,engces0116,Facebook-AI,9,TGT,eng,ces,100,guardian.306607,False,1629964562.167,1629964570.96
2882,10779,engces0116,Facebook-AI,10,TGT,eng,ces,100,guardian.306607,False,1629964570.965,1629964584.208
2883,10780,engces0116,Facebook-AI,11,TGT,eng,ces,100,guardian.306607,False,1629964584.213,1629964589.648
2885,10784,engces0116,Facebook-AI,13,TGT,eng,ces,100,guardian.306607,False,1629964609.067,1629964619.304
2886,10785,engces0116,Facebook-AI,14,TGT,eng,ces,100,guardian.306607,False,1629964619.309,1629964628.297
2887,10786,engces0116,Facebook-AI,15,TGT,eng,ces,100,guardian.306607,False,1629964628.301,1629964636.105
2888,10787,engces0116,Facebook-AI,16,TGT,eng,ces,100,guardian.306607,False,1629964636.109,1629964640.952
2889,10788,engces0116,Facebook-AI,17,TGT,eng,ces,100,guardian.306607,False,1629964640.957,1629964648.601
2891,10791,engces0116,Facebook-AI,19,TGT,eng,ces,100,guardian.306607,True,1629964655.863,1629964702.217
2892,10797,engces0116,Online-W,0,TGT,eng,ces,100,egyptindependent.com.6408,False,1629964714.101,1629964733.006
2894,10816,engces0116,Online-W,2,TGT,eng,ces,100,egyptindependent.com.6408,False,1629964787.4,1629964842.109
2895,10825,engces0116,Online-W,3,TGT,eng,ces,100,egyptindependent.com.6408,False,1629964844.112,1629964897.824
2896,10829,engces0116,Online-W,4,TGT,eng,ces,100,egyptindependent.com.6408,False,1629964899.297,1629964923.905
2897,10838,engces0116,Online-W,5,TGT,eng,ces,100,egyptindependent.com.6408,False,1629964929.184,1629964973.928
2898,10843,engces0116,Online-W,6,TGT,eng,ces,100,egyptindependent.com.6408,False,1629964976.639,1629965008.719
2899,10846,engces0116,Online-W,7,TGT,eng,ces,100,egyptindependent.com.6408,False,1629965014.331,1629965027.043
2900,10851,engces0116,Online-W,8,TGT,eng,ces,100,egyptindependent.com.6408,False,1629965030.957,1629965062.068
2901,10861,engces0116,Online-W,9,TGT,eng,ces,100,egyptindependent.com.6408,False,1629965133.606,1629965138.569
2902,10863,engces0116,Online-W,10,TGT,eng,ces,100,egyptindependent.com.6408,True,1629965138.571,1629965159.221
2903,10873,engces0116,translator-B,0,TGT,eng,ces,100,en.ndtv.com.75143,False,1629965221.951,1629965224.078
2905,10882,engces0116,translator-B,2,TGT,eng,ces,100,en.ndtv.com.75143,False,1629965271.431,1629965302.164
2906,10885,engces0116,translator-B,3,TGT,eng,ces,100,en.ndtv.com.75143,False,1629965307.623,1629965329.16
2908,10899,engces0116,translator-B,5,TGT,eng,ces,100,en.ndtv.com.75143,False,1629965428.164,1629965434.036
2909,10900,engces0116,translator-B,6,TGT,eng,ces,100,en.ndtv.com.75143,True,1629965434.039,1629965444.157
2911,10906,engces0116,CUNI-DocTransformer,0,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965479.939,1629965495.62
2912,10911,engces0116,CUNI-DocTransformer,1,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965531.431,1629965534.848
2914,10919,engces0116,CUNI-DocTransformer,3,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965586.526,1629965602.256
2915,10937,engces0116,CUNI-DocTransformer,4,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965743.259,1629965772.844
2919,10948,engces0116,CUNI-DocTransformer,5,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965776.279,1629965837.324
2922,10961,engces0116,CUNI-DocTransformer,6,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965839.308,1629965927.568
2923,10964,engces0116,CUNI-DocTransformer,7,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965927.573,1629965940.187
2926,10969,engces0116,CUNI-DocTransformer,8,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965951.983,1629965978.676
2927,10970,engces0116,CUNI-DocTransformer,9,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965978.681,1629965986.128
2931,10977,engces0116,CUNI-DocTransformer,10,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629965989.087,1629966038.772
2934,10983,engces0116,CUNI-DocTransformer,11,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629966040.62,1629966088.404
2937,10987,engces0116,CUNI-DocTransformer,12,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629966088.408,1629966119.596
2939,10990,engces0116,CUNI-DocTransformer,13,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629966120.948,1629966144.628
2940,10992,engces0116,CUNI-DocTransformer,14,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629966144.632,1629966155.868
2946,11000,engces0116,CUNI-DocTransformer,16,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629966214.518,1629966227.543
2947,11001,engces0116,CUNI-DocTransformer,18,TGT,eng,ces,100,dailymail.co.uk.432355,False,1629966232.705,1629966235.384
